source,created_at,id_str,word
Android,2013-02-25T11:18:46Z,306000280410005505,richierich
Android,2013-02-26T00:45:47Z,306203370232885249,@david18graham
Android,2013-02-26T00:45:47Z,306203370232885249,david
Android,2013-02-26T00:48:24Z,306204028323389440,@paul1994loan
Android,2013-02-26T01:02:07Z,306207483238703106,shark
Android,2013-02-26T01:02:07Z,306207483238703106,tank
Android,2013-02-26T01:02:07Z,306207483238703106,dead
Android,2013-02-26T01:02:07Z,306207483238703106,friday
Android,2013-02-26T01:02:07Z,306207483238703106,night
Android,2013-02-26T01:02:07Z,306207483238703106,filler
Android,2013-02-26T01:02:07Z,306207483238703106,compared
Android,2013-02-26T01:02:07Z,306207483238703106,apprentice
Android,2013-02-26T01:02:07Z,306207483238703106,week
Android,2013-02-26T01:02:07Z,306207483238703106,ratings
Android,2013-02-26T01:04:15Z,306208019740495872,@theonlycdorsey
Android,2013-02-26T01:07:49Z,306208918579851266,@turrizal
Android,2013-02-26T01:15:18Z,306210800102699008,@mjgrilliot
Android,2013-02-26T01:18:47Z,306211677236502530,@jorkellett
Android,2013-02-26T01:23:44Z,306212921690714114,@whalinn5
Android,2013-02-26T01:24:39Z,306213151047827456,@ramirodamil
Android,2013-02-26T02:54:58Z,306235882585870336,united
Android,2013-02-26T02:54:58Z,306235882585870336,address
Android,2013-02-26T02:54:58Z,306235882585870336,china's
Android,2013-02-26T02:54:58Z,306235882585870336,exchange
Android,2013-02-26T02:54:58Z,306235882585870336,rate
Android,2013-02-26T02:54:58Z,306235882585870336,steal
Android,2013-02-26T02:54:58Z,306235882585870336,country
Android,2013-02-26T02:54:58Z,306235882585870336,late
Android,2013-02-26T02:54:58Z,306235882585870336,china
Android,2013-02-26T02:54:58Z,306235882585870336,laughing
Android,2013-02-26T02:56:15Z,306236203118772224,@mike121z
Android,2013-02-26T02:58:51Z,306236859766423552,@teaparty321
Android,2013-02-26T02:58:51Z,306236859766423552,honor
Android,2013-02-26T03:08:20Z,306239246874865664,@reidtruuu
Android,2013-02-26T10:25:32Z,306349272796889088,@rockshannon108
Android,2013-02-26T10:28:37Z,306350045266075648,@deasworld
Android,2013-02-26T10:29:11Z,306350189210382336,@keval
Android,2013-02-26T10:29:11Z,306350189210382336,camden
Android,2013-02-26T10:30:52Z,306350612264656896,@newyorkatm
Android,2013-02-26T23:23:28Z,306545042162601984,jimmy
Android,2013-02-26T23:23:28Z,306545042162601984,fallon
Android,2013-02-26T23:23:28Z,306545042162601984,tonight
Android,2013-02-27T02:42:08Z,306595038891233280,does@
Android,2013-02-27T02:42:08Z,306595038891233280,bill
Android,2013-02-27T02:42:08Z,306595038891233280,o'reilly
Android,2013-02-27T02:42:08Z,306595038891233280,putting
Android,2013-02-27T02:42:08Z,306595038891233280,karl
Android,2013-02-27T02:42:08Z,306595038891233280,rove
Android,2013-02-27T02:42:08Z,306595038891233280,total
Android,2013-02-27T02:42:08Z,306595038891233280,waste
Android,2013-02-27T02:42:08Z,306595038891233280,time
Android,2013-02-27T02:42:08Z,306595038891233280,rove
Android,2013-02-27T02:42:08Z,306595038891233280,spent
Android,2013-02-27T02:42:08Z,306595038891233280,win
Android,2013-02-27T02:42:08Z,306595038891233280,race
Android,2013-02-27T02:42:08Z,306595038891233280,pathetic
Android,2013-02-27T02:45:58Z,306596003878928384,jimmy
Android,2013-02-27T02:45:58Z,306596003878928384,fallon
Android,2013-02-27T02:45:58Z,306596003878928384,tonight
Android,2013-02-27T02:54:11Z,306598072123797504,bet
Android,2013-02-27T02:54:11Z,306598072123797504,jimmy
Android,2013-02-27T02:54:11Z,306598072123797504,fallon
Android,2013-02-27T02:54:11Z,306598072123797504,ratings
Android,2013-02-27T02:54:11Z,306598072123797504,tonight
Android,2013-02-27T03:22:45Z,306605261928419328,howard
Android,2013-02-27T03:22:45Z,306605261928419328,stern
Android,2013-02-27T06:32:59Z,306653136490229760,@hoppmar
Android,2013-02-27T07:39:28Z,306669866432217088,@jaylonseales
Android,2013-02-27T08:05:05Z,306676315212378112,@karsynsharp
Android,2013-02-27T12:45:33Z,306746896188321792,howard
Android,2013-02-27T12:45:33Z,306746896188321792,stern
Android,2013-02-27T12:45:33Z,306746896188321792,time
Android,2013-02-27T12:45:33Z,306746896188321792,ivanka
Android,2013-02-27T12:45:33Z,306746896188321792,enjoy
Android,2013-02-27T14:02:07Z,306766162446934016,heading
Android,2013-02-27T14:02:07Z,306766162446934016,to@kelly
Android,2013-02-27T14:02:07Z,306766162446934016,michael
Android,2013-02-27T14:02:07Z,306766162446934016,apprentice
Android,2013-03-01T03:56:43Z,307338583990214656,nice
Android,2013-03-01T13:03:33Z,307476198781513728,erin
Android,2013-03-01T13:03:33Z,307476198781513728,burnett
Android,2013-03-01T13:03:33Z,307476198781513728,ratings
Android,2013-03-01T13:03:33Z,307476198781513728,cnn
Android,2013-03-01T13:03:33Z,307476198781513728,prime
Android,2013-03-01T13:03:33Z,307476198781513728,time
